Date/Time,Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Weather,City
4/24/2012 13:00,8,1.2,62,24,24.1,98.9,Rain Showers,Phoenix
4/24/2012 14:00,8,0.5,59,28,24.1,99.01,Cloudy,Philadelphia
4/24/2012 15:00,8.4,1.9,64,19,48.3,99.08,Cloudy,San Antonio
4/24/2012 16:00,8.1,-0.3,55,32,48.3,99.19,Cloudy,San Diego
4/24/2012 17:00,8,0.4,59,28,48.3,99.26,Cloudy,Dallas
4/24/2012 18:00,7.7,0.4,60,20,48.3,99.3,Mostly Cloudy,San Jose
4/24/2012 19:00,7.1,0.1,61,19,24.1,99.37,Cloudy,Austin
4/24/2012 20:00,6.9,0,61,28,25,99.45,Cloudy,Jacksonville
4/24/2012 21:00,6.6,-0.2,62,20,25,99.54,Cloudy,Fort Worth
4/24/2012 22:00,6,-0.9,61,24,25,99.56,Mostly Cloudy,Columbus
4/24/2012 23:00,5.4,-0.9,64,19,25,99.61,Mostly Cloudy,Charlotte
4/25/2012 0:00,4.9,-0.6,68,19,25,99.67,Mostly Cloudy,New York
4/25/2012 1:00,5.5,-0.7,64,19,25,99.71,Mostly Cloudy,Los Angeles
4/25/2012 2:00,4.5,-0.2,71,13,25,99.74,Mostly Cloudy,Chicago
4/25/2012 3:00,4.4,-0.3,71,15,25,99.77,Mostly Cloudy,Houston
4/25/2012 4:00,4.8,-0.3,70,15,25,99.8,Mostly Cloudy,Phoenix
4/25/2012 5:00,4.5,0,73,13,24.1,99.84,Mostly Cloudy,Philadelphia
4/25/2012 6:00,5.2,0.1,70,20,24.1,99.93,Rain Showers,San Antonio
4/25/2012 7:00,5.5,0.6,71,19,19.3,100.01,Rain Showers,San Diego
4/25/2012 8:00,4.9,1.5,79,19,24.1,100.08,Rain,Dallas
4/25/2012 9:00,5.1,2.9,86,15,24.1,100.15,Rain,San Jose
4/25/2012 10:00,6.1,2.9,80,9,24.1,100.22,Rain,Austin
4/25/2012 11:00,7.8,2.7,70,17,48.3,100.23,Mostly Cloudy,Jacksonville
4/25/2012 12:00,8,1.9,65,20,48.3,100.26,Mostly Cloudy,Fort Worth
4/25/2012 13:00,8.7,0.1,55,20,48.3,100.29,Mostly Cloudy,Columbus
4/25/2012 14:00,9.8,1.7,57,19,24.1,100.31,Mostly Cloudy,Charlotte
4/25/2012 15:00,7.7,0.5,60,15,24.1,100.38,Rain Showers,New York
4/25/2012 16:00,8.8,-1.5,48,17,24.1,100.41,Mostly Cloudy,Los Angeles
4/25/2012 17:00,8.8,-1.5,48,22,48.3,100.45,Mostly Cloudy,Chicago
4/25/2012 18:00,8,-1.9,50,22,48.3,100.5,Mostly Cloudy,Houston
4/25/2012 19:00,7.3,0.1,60,17,24.1,100.56,Mostly Cloudy,Phoenix
4/25/2012 20:00,7.3,-0.2,59,17,25,100.61,Mostly Cloudy,Philadelphia
4/25/2012 21:00,7,0,61,13,25,100.67,Mostly Cloudy,San Antonio
4/25/2012 22:00,6.2,0.2,65,9,25,100.69,Mostly Cloudy,San Diego
4/25/2012 23:00,6,0.2,66,9,25,100.69,Cloudy,Dallas
4/26/2012 0:00,5.8,0.9,71,7,25,100.68,Mostly Cloudy,San Jose
4/26/2012 1:00,4.9,0.2,72,9,25,100.67,Mainly Clear,Austin
4/26/2012 2:00,3.7,-0.5,74,7,25,100.67,Mainly Clear,Jacksonville
4/26/2012 3:00,3.5,-0.6,74,11,25,100.66,Clear,Fort Worth
4/26/2012 4:00,2.7,-1.5,74,7,25,100.66,Clear,Columbus
4/26/2012 5:00,2.6,-1.3,75,9,24.1,100.69,Clear,Charlotte
4/26/2012 6:00,3.2,-0.6,76,4,48.3,100.71,Clear,New York
4/26/2012 7:00,5.5,0.9,72,7,48.3,100.72,Mostly Cloudy,Los Angeles
4/26/2012 8:00,6.2,0.8,68,7,48.3,100.72,Cloudy,Chicago
4/26/2012 9:00,6.9,-0.3,60,7,48.3,100.65,Cloudy,Houston
4/26/2012 10:00,8.8,0.3,55,11,48.3,100.6,Mostly Cloudy,Phoenix
4/26/2012 11:00,9.6,0.3,52,7,48.3,100.49,Cloudy,Philadelphia
4/26/2012 12:00,9.8,0.5,52,13,48.3,100.39,Cloudy,San Antonio
4/26/2012 13:00,10.3,0.8,52,13,48.3,100.24,Cloudy,San Diego
4/26/2012 14:00,11,-0.4,45,17,24.1,100.08,Cloudy,Dallas
4/26/2012 15:00,11.2,-0.6,44,19,48.3,99.98,Cloudy,San Jose
4/26/2012 16:00,11.4,-0.6,43,19,24.1,99.84,Cloudy,Austin
4/26/2012 17:00,11,1.3,51,15,19.3,99.8,Rain,Jacksonville
4/26/2012 18:00,8.6,5.4,80,19,19.3,99.72,Rain,Fort Worth
4/26/2012 19:00,8.3,5.6,83,15,19.3,99.7,Rain,Columbus
4/26/2012 20:00,8.1,5.8,85,7,25,99.69,Rain,Charlotte
4/26/2012 21:00,8,6.2,88,9,9.7,99.67,"Rain,Fog",New York
4/26/2012 22:00,7.6,5.8,88,6,9.7,99.61,"Drizzle,Fog",Los Angeles
4/26/2012 23:00,6.9,5.3,90,13,9.7,99.59,"Rain,Fog",Chicago
4/27/2012 0:00,5.8,4.1,89,22,9.7,99.67,"Rain,Fog",Houston
4/27/2012 1:00,4.8,2.6,86,15,25,99.74,Rain,Phoenix
4/27/2012 2:00,4.7,2.8,87,15,25,99.79,Rain,Philadelphia
4/27/2012 3:00,4.4,1.8,83,22,25,99.87,Mostly Cloudy,San Antonio
4/27/2012 4:00,4.2,1,80,24,25,99.94,Mostly Cloudy,San Diego
4/27/2012 5:00,3.3,-0.6,76,26,24.1,100.03,Rain Showers,Dallas
4/27/2012 6:00,2.5,-1.7,74,28,24.1,100.16,Mostly Cloudy,San Jose
4/27/2012 7:00,1.8,-2.9,71,32,12.9,100.25,Snow,Austin
4/27/2012 8:00,2.3,-2.7,69,26,24.1,100.33,Snow,Jacksonville
4/27/2012 9:00,2.7,-3.2,65,32,24.1,100.4,Snow,Fort Worth
4/27/2012 10:00,3.7,-3.1,61,30,24.1,100.48,Snow,Columbus
4/27/2012 11:00,3,-3.7,61,30,24.1,100.58,Cloudy,Charlotte
4/27/2012 12:00,2.7,-4.1,61,35,24.1,100.65,Snow,New York
4/27/2012 13:00,2.7,-5,57,37,24.1,100.76,Cloudy,Los Angeles
4/27/2012 14:00,1.9,-5.3,59,37,24.1,100.86,Cloudy,Chicago
4/27/2012 15:00,2.5,-5.1,57,30,24.1,100.92,Cloudy,Houston
4/27/2012 16:00,2.1,-5.9,55,30,24.1,100.97,Cloudy,Phoenix
4/27/2012 17:00,1.7,-6.3,55,33,24.1,101.09,Cloudy,Philadelphia
4/27/2012 18:00,1,-7.2,54,28,24.1,101.18,Cloudy,San Antonio
4/27/2012 19:00,0.7,-7.7,53,22,24.1,101.25,Cloudy,San Diego
4/27/2012 20:00,0.5,-7.2,56,24,25,101.36,Cloudy,Dallas
4/27/2012 21:00,0.2,-7.1,58,19,25,101.42,Cloudy,San Jose
4/27/2012 22:00,0.2,-7.8,55,20,25,101.47,Cloudy,Austin
4/27/2012 23:00,0.3,-7.7,55,17,25,101.5,Cloudy,Jacksonville
4/28/2012 0:00,0.2,-7.4,57,17,25,101.52,Cloudy,Fort Worth
4/28/2012 1:00,-0.2,-8.2,55,19,25,101.51,Cloudy,Columbus
4/28/2012 2:00,-0.4,-8.1,56,22,25,101.5,Cloudy,Charlotte
4/28/2012 3:00,-0.8,-9.1,53,17,25,101.54,Cloudy,New York
4/28/2012 4:00,-1.3,-9.8,52,24,25,101.6,Cloudy,Los Angeles
4/28/2012 5:00,-1.5,-9.6,54,26,24.1,101.67,Cloudy,Chicago
4/28/2012 6:00,-2.1,-10.7,52,22,48.3,101.74,Mainly Clear,Houston
4/28/2012 7:00,-1.3,-10,52,30,48.3,101.75,Mainly Clear,Phoenix
4/28/2012 8:00,-0.4,-10,48,24,48.3,101.78,Mainly Clear,Philadelphia
4/28/2012 9:00,0.6,-9.7,46,32,48.3,101.79,Mainly Clear,San Antonio
4/28/2012 10:00,2,-7.4,50,28,48.3,101.73,Mainly Clear,San Diego
4/28/2012 11:00,3.9,-9.9,36,24,48.3,101.71,Mainly Clear,Dallas
4/28/2012 12:00,5,-9.7,34,30,48.3,101.68,Mainly Clear,San Jose
4/28/2012 13:00,5.4,-11.1,29,32,48.3,101.62,Mainly Clear,Austin
4/28/2012 14:00,6.4,-10.7,28,24,48.3,101.57,Mainly Clear,Jacksonville
4/28/2012 15:00,7.2,-10.5,27,35,48.3,101.5,Mainly Clear,Fort Worth
4/28/2012 16:00,7.4,-11,26,30,48.3,101.46,Mainly Clear,Columbus
4/28/2012 17:00,7.7,-11.2,25,28,48.3,101.45,Mainly Clear,Charlotte
4/28/2012 18:00,7.2,-11.3,25,24,48.3,101.43,Clear,New York
4/28/2012 19:00,6.1,-11.4,27,19,48.3,101.46,Clear,Los Angeles
4/28/2012 20:00,4.1,-10.2,34,11,25,101.51,Mainly Clear,Chicago
4/28/2012 21:00,2.3,-9.7,41,11,25,101.55,Clear,Houston
4/28/2012 22:00,1.9,-9.9,41,9,25,101.56,Mostly Cloudy,Phoenix
4/28/2012 23:00,0.8,-9.1,47,6,25,101.55,Mostly Cloudy,Philadelphia
4/29/2012 0:00,0.8,-8.8,49,7,25,101.52,Cloudy,San Antonio
4/29/2012 1:00,1.3,-8.7,47,11,25,101.49,Mainly Clear,San Diego
4/29/2012 2:00,1.3,-7.5,52,11,25,101.49,Mainly Clear,Dallas
4/29/2012 3:00,0.8,-7.8,53,13,25,101.47,Mostly Cloudy,San Jose
4/29/2012 4:00,-0.1,-7.7,57,9,25,101.48,Mainly Clear,Austin
4/29/2012 5:00,0.9,-10.5,42,19,48.3,101.52,Mostly Cloudy,Jacksonville
4/29/2012 6:00,1.2,-11.4,38,20,48.3,101.58,Mostly Cloudy,Fort Worth
4/29/2012 7:00,1.8,-11.9,35,26,48.3,101.64,Mostly Cloudy,Columbus
4/29/2012 8:00,2.6,-11.7,34,19,48.3,101.65,Mostly Cloudy,Charlotte
4/29/2012 9:00,4.3,-11.7,30,19,48.3,101.64,Mainly Clear,New York
4/29/2012 10:00,5.5,-11.4,28,26,48.3,101.67,Clear,Los Angeles
4/29/2012 11:00,6.2,-11.6,27,24,48.3,101.62,Clear,Chicago
4/29/2012 12:00,7.4,-10.5,27,24,48.3,101.62,Clear,Houston
4/29/2012 13:00,8.4,-11.1,24,32,48.3,101.64,Clear,Phoenix
4/29/2012 14:00,8.7,-11.7,22,22,48.3,101.65,Clear,Philadelphia
4/29/2012 15:00,9,-12,21,32,48.3,101.63,Clear,San Antonio
4/29/2012 16:00,9.2,-11.8,21,28,48.3,101.66,Mainly Clear,San Diego
4/29/2012 17:00,9,-11.5,22,30,48.3,101.72,Clear,Dallas
4/29/2012 18:00,8.1,-11.9,23,28,48.3,101.77,Clear,San Jose
4/29/2012 19:00,6.9,-11.7,25,20,48.3,101.82,Clear,Austin
4/29/2012 20:00,6.3,-11.4,27,15,25,101.93,Mainly Clear,Jacksonville
4/29/2012 21:00,5.4,-11,29,19,25,102.01,Mainly Clear,Fort Worth
4/29/2012 22:00,5.1,-10.7,31,15,25,102.05,Clear,Columbus
4/29/2012 23:00,4.1,-10.3,34,13,25,102.09,Clear,Charlotte
4/30/2012 0:00,3.3,-10.3,36,9,25,102.06,Clear,New York
4/30/2012 1:00,2.2,-9.7,41,6,25,102.12,Clear,Los Angeles
4/30/2012 2:00,3.2,-10.4,36,0,25,102.09,Clear,Chicago
4/30/2012 3:00,2.4,-9.2,42,0,25,102.09,Clear,Houston
4/30/2012 4:00,0.7,-9,48,4,25,102.14,Clear,Phoenix
4/30/2012 5:00,-0.7,-6.9,63,4,48.3,102.23,Mainly Clear,Philadelphia
4/30/2012 6:00,3,-4.3,59,0,48.3,102.33,Mainly Clear,San Antonio
4/30/2012 7:00,6,-7.3,38,0,48.3,102.37,Mainly Clear,San Diego
4/30/2012 8:00,6.6,-6.3,39,11,48.3,102.41,Mostly Cloudy,Dallas
4/30/2012 9:00,7.2,-6.4,37,7,48.3,102.31,Mostly Cloudy,San Jose
4/30/2012 10:00,7.6,-6.7,35,7,48.3,102.31,Mostly Cloudy,Austin
4/30/2012 11:00,9.3,-5.2,35,0,48.3,102.2,Mostly Cloudy,Jacksonville
4/30/2012 12:00,10.1,-3.2,39,6,48.3,102.15,Mostly Cloudy,Fort Worth
4/30/2012 13:00,12.4,-4.3,31,11,48.3,102.01,Mostly Cloudy,Columbus
4/30/2012 14:00,12.4,-3.2,34,7,48.3,101.93,Mostly Cloudy,Charlotte
4/30/2012 15:00,12.5,-4.2,31,15,48.3,101.83,Mostly Cloudy,New York
4/30/2012 16:00,12.9,-3.8,31,9,48.3,101.79,Mostly Cloudy,Los Angeles
4/30/2012 17:00,12.7,-4.5,30,9,24.1,101.73,Cloudy,Chicago
4/30/2012 18:00,12.5,-4,31,13,25,101.68,Cloudy,Houston
4/30/2012 19:00,12.2,-3.6,33,11,25,101.6,Cloudy,Phoenix
4/30/2012 20:00,12.1,-2.9,35,11,25,101.53,Cloudy,Philadelphia
4/30/2012 21:00,12.2,-3.7,33,13,25,101.49,Cloudy,San Antonio
4/30/2012 22:00,12,-3.2,34,11,25,101.47,Cloudy,San Diego
4/30/2012 23:00,11.1,-2,40,6,25,101.45,Cloudy,Dallas
05-01-2012 00:00,11.4,-1.9,39,11,25,101.32,Cloudy,San Jose
05-01-2012 01:00,10.8,-1,44,19,25,101.22,Rain Showers,Austin
05-01-2012 02:00,9.7,1.7,57,7,25,101.24,Rain Showers,Jacksonville
05-01-2012 03:00,8.8,3.2,68,15,25,101.2,Rain Showers,Fort Worth
05-01-2012 04:00,8.4,3.7,72,17,25,101.15,Rain,Columbus
05-01-2012 05:00,7.8,5.1,83,24,11.3,101.13,Rain,Charlotte
05-01-2012 06:00,7.8,5.8,87,24,9.7,101.15,"Rain,Fog",New York
05-01-2012 07:00,7.9,5.9,87,13,9.7,101.15,Rain,Los Angeles
05-01-2012 08:00,8,5.9,87,17,9.7,101.13,"Rain,Fog",Chicago
05-01-2012 09:00,8.4,6.8,90,13,9.7,101.09,Fog,Houston
05-01-2012 10:00,9.2,7,86,6,16.1,101.12,Cloudy,Phoenix
05-01-2012 11:00,9.5,7,84,6,16.1,101.13,Cloudy,Philadelphia
05-01-2012 12:00,10.9,7.9,82,7,16.1,101.08,Cloudy,San Antonio
05-01-2012 13:00,10.6,7.5,81,0,16.1,101.12,Cloudy,San Diego
05-01-2012 14:00,11,7.8,81,0,16.1,101.15,Cloudy,Dallas
05-01-2012 15:00,10.4,7.9,84,9,9.7,101.16,Drizzle,San Jose
05-01-2012 16:00,9.9,7.9,87,9,4.8,101.17,"Drizzle,Fog",Austin
05-01-2012 17:00,10,8.4,90,7,4,101.21,"Rain,Fog",Jacksonville
05-01-2012 18:00,9.7,8.2,90,7,2.4,101.3,"Rain,Fog",Fort Worth
05-01-2012 19:00,9.6,8.2,91,9,2,101.35,"Drizzle,Fog",Columbus
05-01-2012 20:00,9.3,8,92,6,4,101.39,"Drizzle,Fog",Charlotte
05-01-2012 21:00,9.2,7.9,92,9,2.4,101.38,"Drizzle,Fog",New York
05-01-2012 22:00,9.1,7.9,92,6,2,101.38,"Drizzle,Fog",Los Angeles
05-01-2012 23:00,9.1,7.9,92,6,2.4,101.41,"Drizzle,Fog",Chicago
05-02-2012 00:00,9,7.9,93,6,1.6,101.43,"Drizzle,Fog",Houston
05-02-2012 01:00,8.6,7.8,95,6,0.6,101.44,Fog,Phoenix
05-02-2012 02:00,8.8,7.7,93,4,0.4,101.44,Fog,Philadelphia
05-02-2012 03:00,8.8,7.7,93,4,0.4,101.49,Fog,San Antonio
05-02-2012 04:00,8.6,7.5,93,9,1.2,101.52,Fog,San Diego
05-02-2012 05:00,8.4,7.3,93,13,1,101.57,Fog,Dallas
05-02-2012 06:00,8.6,7.5,93,11,1.6,101.58,Fog,San Jose
05-02-2012 07:00,8.4,7.3,93,17,1,101.7,"Drizzle,Fog",Austin
05-02-2012 08:00,8.4,7.2,92,15,2.4,101.71,Fog,Jacksonville
05-02-2012 09:00,8.9,7.4,90,13,6.4,101.68,Fog,Fort Worth
05-02-2012 10:00,9.5,7.8,89,13,6.4,101.73,Fog,Columbus
05-02-2012 11:00,10.3,8,86,13,12.9,101.72,Cloudy,Charlotte
05-02-2012 12:00,11.2,8,81,13,12.9,101.64,Cloudy,New York
05-02-2012 13:00,11.8,8.3,79,17,12.9,101.57,Cloudy,Los Angeles
05-02-2012 14:00,13,8.5,74,11,16.1,101.51,Mostly Cloudy,Chicago
05-02-2012 15:00,14,9.1,72,19,16.1,101.42,Mostly Cloudy,Houston
05-02-2012 16:00,14.9,9,68,19,19.3,101.37,Mostly Cloudy,Phoenix
05-02-2012 17:00,15.4,8.9,65,17,24.1,101.31,Mostly Cloudy,Philadelphia
05-02-2012 18:00,15.4,9,66,15,24.1,101.28,Cloudy,San Antonio
05-02-2012 19:00,15.2,9,66,15,24.1,101.29,Mostly Cloudy,San Diego
05-02-2012 20:00,14.2,9,71,11,25,101.34,Mostly Cloudy,Dallas
05-02-2012 21:00,14.2,8,66,17,25,101.27,Mostly Cloudy,San Jose
05-02-2012 22:00,13.5,7.7,68,19,25,101.22,Rain Showers,Austin
05-02-2012 23:00,11.9,8.7,81,19,25,101.18,Rain Showers,Jacksonville
05-03-2012 00:00,11.6,8.9,83,17,25,101.16,Cloudy,Fort Worth
05-03-2012 01:00,11.4,8.9,85,15,25,101.17,Cloudy,Columbus
05-03-2012 02:00,11.4,8.7,83,17,25,101.18,Cloudy,Charlotte
05-03-2012 03:00,11.2,8.5,83,15,25,101.21,Cloudy,New York
05-03-2012 04:00,11.1,8.4,83,17,25,101.24,Cloudy,Los Angeles
05-03-2012 05:00,11,8.4,84,13,24.1,101.29,Cloudy,Chicago
05-03-2012 06:00,11.4,8.5,82,13,24.1,101.31,Cloudy,Houston
05-03-2012 07:00,11.7,8.6,81,15,24.1,101.36,Cloudy,Phoenix
05-03-2012 08:00,12.4,8.8,79,15,24.1,101.42,Cloudy,Philadelphia
05-03-2012 09:00,13.6,9.6,77,17,24.1,101.42,Cloudy,San Antonio
05-03-2012 10:00,14.2,9.9,75,13,24.1,101.44,Cloudy,San Diego
05-03-2012 11:00,15.4,10.3,72,11,24.1,101.41,Cloudy,Dallas
05-03-2012 12:00,15.7,10.3,70,15,24.1,101.4,Cloudy,San Jose
05-03-2012 13:00,15.9,10.7,71,13,24.1,101.38,Cloudy,Austin
05-03-2012 14:00,16.2,10.8,70,11,24.1,101.37,Cloudy,Jacksonville
05-03-2012 15:00,16.2,11,71,7,24.1,101.27,Cloudy,Fort Worth
05-03-2012 16:00,16.5,11.4,72,13,24.1,101.17,Cloudy,Columbus
05-03-2012 17:00,16.4,11.4,72,6,24.1,101.22,Rain Showers,Charlotte
05-03-2012 18:00,15.8,11.9,78,7,24.1,101.21,Cloudy,New York
05-03-2012 19:00,15.7,11.4,76,6,24.1,101.18,Cloudy,Los Angeles
05-03-2012 20:00,15.1,11.1,77,11,25,101.13,Cloudy,Chicago
05-03-2012 21:00,14.2,10.8,80,13,25,101.04,Mostly Cloudy,Houston
05-03-2012 22:00,13.8,10.2,79,11,25,101.01,Cloudy,Phoenix
05-03-2012 23:00,13.8,10.4,80,11,25,100.99,Rain,Philadelphia
05-04-2012 00:00,13.5,10.7,83,13,25,100.85,Cloudy,San Antonio
05-04-2012 01:00,13.3,10.8,85,17,25,100.7,Cloudy,San Diego
05-04-2012 02:00,13.1,11,87,13,9.7,100.75,"Drizzle,Fog",Dallas
05-04-2012 03:00,13.2,11.2,88,11,8,100.66,"Drizzle,Fog",San Jose
05-04-2012 04:00,13.1,11.2,88,6,8,100.7,"Drizzle,Fog",Austin
05-04-2012 05:00,13.2,11.2,88,6,8,100.67,Fog,Jacksonville
05-04-2012 06:00,13.3,11.3,88,11,3.6,100.69,"Drizzle,Fog",Fort Worth
05-04-2012 07:00,13.6,11.7,88,7,4.8,100.7,"Drizzle,Fog",Columbus
05-04-2012 08:00,13.7,12.1,90,6,3.6,100.72,"Drizzle,Fog",Charlotte
05-04-2012 09:00,13.5,11.9,90,11,4,100.71,"Drizzle,Fog",New York
05-04-2012 10:00,13.8,12,89,11,9.7,100.71,"Drizzle,Fog",Los Angeles
05-04-2012 11:00,14.6,12.3,86,7,16.1,100.72,Cloudy,Chicago
05-04-2012 12:00,15.3,12.2,82,0,24.1,100.7,Cloudy,Houston
05-04-2012 13:00,16,12.6,80,9,24.1,100.71,Cloudy,Phoenix
05-04-2012 14:00,16,12.5,80,9,24.1,100.73,Cloudy,Philadelphia
05-04-2012 15:00,16.9,13,78,9,24.1,100.72,Cloudy,San Antonio
05-04-2012 16:00,16.6,12.9,79,7,24.1,100.77,Cloudy,San Diego
05-04-2012 17:00,17.1,12.9,76,7,24.1,100.79,Cloudy,Dallas
05-04-2012 18:00,17.4,13,75,4,24.1,100.79,Mostly Cloudy,San Jose
05-04-2012 19:00,15.9,13,83,9,9.7,100.82,Rain Showers,Austin
05-04-2012 20:00,15.4,13.5,88,9,25,100.89,Mostly Cloudy,Jacksonville
05-04-2012 21:00,14,9.8,76,32,25,100.99,Cloudy,Fort Worth
05-04-2012 22:00,11,5.4,68,30,25,101.08,Mostly Cloudy,Columbus
05-04-2012 23:00,10.2,4.6,68,17,25,101.17,Mostly Cloudy,Charlotte
05-05-2012 00:00,8.4,4.1,74,4,25,101.25,Mainly Clear,New York
05-05-2012 01:00,7.9,3.4,73,11,25,101.32,Mainly Clear,Los Angeles
05-05-2012 02:00,7.7,2.9,72,11,25,101.36,Mainly Clear,Chicago
05-05-2012 03:00,6.5,1.6,71,15,25,101.42,Mainly Clear,Houston
05-05-2012 04:00,5.7,0.2,68,11,25,101.44,Mainly Clear,Phoenix
05-05-2012 05:00,5.2,-0.6,66,17,24.1,101.49,Mainly Clear,Philadelphia
05-05-2012 06:00,5.9,-0.7,63,15,48.3,101.55,Mainly Clear,San Antonio
05-05-2012 07:00,6.5,-0.7,60,19,48.3,101.62,Mainly Clear,San Diego
05-05-2012 08:00,7.6,0.3,60,17,48.3,101.66,Mainly Clear,Dallas
05-05-2012 09:00,8.3,0.7,59,9,48.3,101.74,Mainly Clear,San Jose
05-05-2012 10:00,9.4,1.2,57,11,48.3,101.78,Mainly Clear,Austin
05-05-2012 11:00,10.8,0.8,50,13,48.3,101.73,Mainly Clear,Jacksonville
05-05-2012 12:00,11.8,0.4,45,11,48.3,101.69,Mainly Clear,Fort Worth
05-05-2012 13:00,12.8,-0.7,39,13,48.3,101.63,Mostly Cloudy,Columbus
05-05-2012 14:00,14.4,-1,35,7,48.3,101.59,Mainly Clear,Charlotte
05-05-2012 15:00,15.4,-1,32,6,48.3,101.55,Mainly Clear,New York
05-05-2012 16:00,16,-2.4,28,17,48.3,101.51,Clear,Los Angeles
05-05-2012 17:00,15.9,-1.8,30,9,48.3,101.53,Clear,Chicago
05-05-2012 18:00,15.7,-2.8,28,11,48.3,101.52,Mainly Clear,Houston
05-05-2012 19:00,14.7,-3,29,0,48.3,101.54,Mainly Clear,Phoenix
05-05-2012 20:00,12.8,-2,36,4,25,101.62,Mainly Clear,Philadelphia
05-05-2012 21:00,12.6,-2.7,34,6,25,101.65,Mostly Cloudy,San Antonio
05-05-2012 22:00,13.1,-4.2,30,9,25,101.65,Cloudy,San Diego
05-05-2012 23:00,12.7,-5,29,13,25,101.64,Cloudy,Dallas
05-06-2012 00:00,12.1,-4.7,31,9,25,101.67,Mostly Cloudy,San Jose
05-06-2012 01:00,10.9,-4.1,35,15,25,101.61,Mainly Clear,Austin
05-06-2012 02:00,7.8,-3.2,46,13,25,101.63,Mainly Clear,Jacksonville
05-06-2012 03:00,7,-2,53,17,25,101.67,Mainly Clear,Fort Worth
05-06-2012 04:00,6.6,-3.6,48,17,25,101.67,Mainly Clear,Columbus
05-06-2012 05:00,6.2,-3.4,50,20,48.3,101.71,Mostly Cloudy,Charlotte
05-06-2012 06:00,7.3,-3.1,48,22,48.3,101.72,Cloudy,New York
05-06-2012 07:00,8.2,-2.3,47,22,48.3,101.78,Cloudy,Los Angeles
05-06-2012 08:00,9.8,-1.1,47,17,48.3,101.81,Mostly Cloudy,Chicago
05-06-2012 09:00,11,-0.9,44,20,48.3,101.86,Mainly Clear,Houston
05-06-2012 10:00,12.3,-1.1,39,15,48.3,101.84,Mainly Clear,Phoenix
05-06-2012 11:00,13.8,-4,29,15,48.3,101.77,Mainly Clear,Philadelphia
05-06-2012 12:00,14.7,-2.9,30,6,48.3,101.74,Mainly Clear,San Antonio
05-06-2012 13:00,15,-1.2,33,7,48.3,101.66,Mainly Clear,San Diego
05-06-2012 14:00,15.7,-2.3,29,9,48.3,101.61,Mainly Clear,Dallas
05-06-2012 15:00,16.6,-3,26,6,48.3,101.61,Mainly Clear,San Jose
05-06-2012 16:00,16.6,-2.7,27,7,48.3,101.6,Mainly Clear,Austin
05-06-2012 17:00,16.6,-1.7,29,11,48.3,101.57,Mainly Clear,Jacksonville
05-06-2012 18:00,16.1,-2.7,27,11,48.3,101.56,Mainly Clear,Fort Worth
05-06-2012 19:00,14.4,-1.8,33,9,48.3,101.56,Mostly Cloudy,Columbus
05-06-2012 20:00,13.1,-1.4,37,9,25,101.58,Mainly Clear,Charlotte
05-06-2012 21:00,12.3,-1,40,6,25,101.57,Mainly Clear,New York
05-06-2012 22:00,11.7,-1.6,40,0,25,101.58,Mainly Clear,Los Angeles
05-06-2012 23:00,11.1,-2.1,40,0,25,101.57,Clear,Chicago
05-07-2012 00:00,9.9,-1.6,45,0,25,101.57,Clear,Houston
05-07-2012 01:00,6.9,0.3,63,0,25,101.55,Clear,Phoenix
05-07-2012 02:00,5.2,-0.8,65,4,25,101.56,Clear,Philadelphia
05-07-2012 03:00,4.6,-0.4,70,4,25,101.55,Clear,San Antonio
05-07-2012 04:00,5.1,0.6,73,0,25,101.61,Clear,San Diego
05-07-2012 05:00,5.7,0.4,69,4,48.3,101.6,Clear,Dallas
05-07-2012 06:00,8.2,3.3,71,6,48.3,101.63,Clear,San Jose
05-07-2012 07:00,12.3,0.6,45,4,48.3,101.64,Clear,Austin
05-07-2012 08:00,14,1,41,7,48.3,101.67,Clear,Jacksonville
05-07-2012 09:00,16,-3,27,7,48.3,101.68,Clear,Fort Worth
05-07-2012 10:00,17.1,-5.9,20,13,48.3,101.67,Clear,Columbus
05-07-2012 11:00,17.8,-3.1,24,7,48.3,101.59,Mainly Clear,Charlotte
05-07-2012 12:00,18.9,-4.2,21,13,48.3,101.48,Mainly Clear,New York
05-07-2012 13:00,19.7,-2.3,22,13,48.3,101.43,Mainly Clear,Los Angeles
05-07-2012 14:00,20.1,-3.6,20,19,48.3,101.36,Mainly Clear,Chicago
05-07-2012 15:00,20.6,-2.3,21,7,48.3,101.25,Mostly Cloudy,Houston
05-07-2012 16:00,20.9,-2,21,11,48.3,101.14,Mostly Cloudy,Phoenix
05-07-2012 17:00,21,-2.9,20,13,48.3,101.07,Mostly Cloudy,Philadelphia
05-07-2012 18:00,20.7,-4.4,18,13,48.3,101,Mostly Cloudy,San Antonio
05-07-2012 19:00,19.9,-4,20,11,48.3,100.93,Mostly Cloudy,San Diego
05-07-2012 20:00,19.2,-3.8,21,13,25,100.9,Mostly Cloudy,Dallas
05-07-2012 21:00,18.7,-4.1,21,15,25,100.87,Clear,San Jose
05-07-2012 22:00,18.1,-3.5,23,17,25,100.84,Mainly Clear,Austin
05-07-2012 23:00,17.6,-2.2,26,15,25,100.77,Mostly Cloudy,Jacksonville
05-08-2012 00:00,16.1,0.2,34,11,25,100.77,Mostly Cloudy,Fort Worth
